"1951 Colony St, Mountain View, CA 94043",2016-2,"In November 2013, the City Council approved a General Plan Amendment
from General Industrial to Medium Densi ty Residential (13 to 25 units
per acre), a Zoning Map Amendment from the General Industrial (MM-40)
district to the Multiple- Family Residential (R3-2) district, a
Planned Unit Development Permit for a 33 unit rowhouse project, and a
Heritage Tree Removal Permit to allow the removal of 11 Heritage Trees
on a 1.83 acre project site, located on the southeast corner of Sierra
Vista Avenue and Colony Street. anticipated to be completed i n early
2016."
"1951 Colony St, Mountain View, CA 94043",2016-3,"In November 2013, the City Council approved a General Plan Amendment
from General Industrial to Medium Density Residential (13 to 25 units
per acre), a Zoning Map Amendment from the General Industrial (MM-40)
district to the Multiple- Family Residential (R3-2) district, a
Planned Unit Development Permit for a 33 unit rowhouse project, and a
Heritage Tree Removal Per mit to allow the removal of 11 heritage
Trees on a 1.83 acre project s ite, located on the southeast corner of
Sierra Vista Avenue and Colony Street. anticipated to be completed in
2016."
"1984 W El Camino Real, Mountain View, CA 94040",2013-5,"In March 2012, Council authorized a Gatekeeper request by UDR for a
mixed use, high-density apartment proposal. The project includes a
public pedestrian connection between Latham Avenue and El Camino Real.
An EIR is being prepared for the project. E PC and Council review is
expected in fall 2013. (Central Neighborhoods Planning Area)"
"1984 W El Camino Real, Mountain View, CA 94040",2013-6,"In March 2012, Council authorized a Gate keeper request by UDR for a
mixed use, high-density apartment proposal. Th e project includes a
public pedestrian connection between Latham Avenue and El Camino Real.
An EIR is being prepared for the project. EPC and Council review is
expected in fall 2013. (Central Neighborhoods Planning Area)"
"1984 W El Camino Real, Mountain View, CA 94040",2013-7,"In March 2012, Council authorized a Gatekeeper request by UDR for a
mixed use, high- density apartment proposal. The project includes a
public pedestrian connection between Latham Avenue and El Camino Real.
An EIR is being prepared for the project. EPC and Council review is
expected in fall 2013. (Central Neighborhoods Planning Area)"
"1984 W El Camino Real, Mountain View, CA 94040",2013-9,"In March 2012, Council authorized a Gatekeeper request by UDR for a
mixed use, high-density apartment proposal. The project includes a
public pedestrian connection between Latham Avenue and El Camino Real.
An EIR is being prepared for the project. A final EPC hearing is
scheduled for September 18 and Council on October 29."
"1984 W El Camino Real, Mountain View, CA 94040",2013-10,"In March 2012, Council authorized a Gatekeeper request by UDR for a
mixed use, high- density apartment proposal. The project includes a
public pedestrian connection between Latham Avenue and El Camino Real.
An EIR is being prepared for the project. EPC recommended approval of
the project on September 18. A final Council hearing is scheduled on
October 29."
"1984 W El Camino Real, Mountain View, CA 94040",2013-11,"In March 2012, Council authorized a Gatekeeper request by UDR for a
mixed use, high- density apartment proposal. The project includes a
public pedestrian connection between Latham Avenue and El Camino Real.
An EIR is being prepared for the project. EPC recommended approval of
the project on September 18. A final Council hearing is scheduled on
November 12. (Central Neighborhoods Planning Area)"
"1984 W El Camino Real, Mountain View, CA 94040",2013-12,"In November 2013, Council approved a 160- unit apartment project with
4,000 square feet of retail space. Construction is planned to start in
late 2013 and be complete mid-2015."
"1984 W El Camino Real, Mountain View, CA 94040",2014-2,"In November 2013, Council approved a 160-unit apartment project with
4,000 square feet of retail space. Construction is plan ned to start
in late 2013 and be complete mid-2015."
"1984 W El Camino Real, Mountain View, CA 94040",2014-3,"In November 2013, Council approved a 160- unit apartment project with
4,00 0 square feet of retail space. Construction is planned to start
in summer 2014 and be complete mid-2016."
"1984 W El Camino Real, Mountain View, CA 94040",2014-4,"In November 2013, Council approved a 160-unit apartment project with
4,00 0 square feet of retail space. Construction is planned to start
in fall 2014 and be complete mid- 2016."
"1984 W El Camino Real, Mountain View, CA 94040",2014-6,"In November 2013, the City Council approved a 160-unit apartment
project with 4,000 square feet of retail space. Status/Next Step(s):
Approved. Construction is planned to start in fall 2014 and is
expected to be completed mid-2016. Planning Area: Central
Neighborhoods Project Planner: Margaret Netto"
"1984 W El Camino Real, Mountain View, CA 94040",2014-8,"In November 2013, the City Council approved a 160-unit apartment
project with 4,000 square feet of retail space. Status/Next Step(s):
Approved. Construction is planned to start in fall 2 014 and is
expected to be completed mid-2016. Planning Area: Central
Neighborhoods Project Planner: Margaret Netto"
"1984 W El Camino Real, Mountain View, CA 94040",2014-10,"In November 2013, the City Council approved a 160-unit apartment
project with 4,000 square feet of retail space. Status/Next Step(s):
Approved. Construction is planned to start in spring 2015 and is
expected to be completed late-2016. Planning Area: Central
Neighborhoods Project Planner: Margaret Netto"
"1984 W El Camino Real, Mountain View, CA 94040",2015-2,"In November 2013, the City Council approved a 160-unit apartment
project with 4,000 square feet of retail space. Status/Next Step(s):
Approved. Construction is planned to start in spring 2015 and is
expected to be completed late-2016. Planning Area: Central
Neighborhoods Project Planner: Rebecca Shapiro"
"1984 W El Camino Real, Mountain View, CA 94040",2015-3,"In November 2013, the City Council approved a Rezone from CRA
(Commercial/ Residential-Arterial) and R3-1 (Multi-Family) districts
to P (Planned Community) district, a Planned Community Permit for a
160-unit apartment project and 4,000 square feet of retail space, and
a Heritage Tree Removal Permit to remove 10 Heri tage trees, to
replace the Pacific Inn Motel on a 2.85 acre site, located on the
north side of El Camino Real between Escuela Avenue and Rengstorff
Avenue. Status/Next Step(s): Approved. Construction is planned to
start in Spring /Summer 2015 and is expe cted to be completed
late-2016. Planning Area: Central Neighborhoods Project Planner:
Rebecca Shapiro Applicant: West El Camino LLC"
"1984 W El Camino Real, Mountain View, CA 94040",2015-4,"In November 2013, the City Council approved a 160-unit apartment
project with 4,000 square feet of ground floor retail space, and a
Heritage Tree Removal Permit to remove 10 Heritage trees, to replace
the Pacific Inn Motel on a 2.85-acre site, located on the north side
of El Camino Real between Escuela Avenue and Rengstorff Avenue.
Status/Next Step(s): Approved. Construction is planned to start in
Spring /Summer 2015 and is expected to be completed in late-2016.
Planning Area: Central Neighborhoods Project Planner: Rebecca Shapiro
Applicant: West El Camino LLC – UDR"
"1984 W El Camino Real, Mountain View, CA 94040",2015-5,"In November 2013, the City Council approved a 160-unit apartment
project with 4,000 square feet of ground floor retail space, and a
Heritage Tree Removal Permit to remove 10 Heritage trees, to replace
the Pacific Inn Motel on a 2.85-acre site, located on the north side
of El Camino Real between Escuela Avenue and Rengstorff Avenue.
Status/Next Step(s): Approved. Building permit plans are under review.
Planning Area: Central Neighborhoods Project Planner: Rebecca Shapiro
Applicant: West El Camino LLC – UDR"
"1984 W El Camino Real, Mountain View, CA 94040",2015-6,"In November 2013, the City Council approved a 160-unit apartment
project with 4,000 square feet of ground floor retail space, and a
Heritage Tree Removal Permit to remove 10 Heritage trees, to replace
the Pacific Inn Motel on a 2.85-acre site, located on the north side
of El Camino Real between Escuela Avenue and Rengstorff Avenue.
Status/Next Step(s): Approved. Construction expected to begin in
summer 2015. Planning Area: Central Neighborhoods Project Planner:
Rebecca Shapiro Applicant: West El Camino LLC – UDR"
"1984 W El Camino Real, Mountain View, CA 94040",2015-8,"In November 2013, the City Council approved a 160-unit apartment
project with 4,000 square feet of ground floor retail space, and a
Heritage Tree Removal Permit to remove 10 Heritage trees, to replace
the Pacific Inn Motel on a 2.85-acre site, located on the north side
of El Camino Real between Escuela Avenue and Rengstorff Avenue.
Status/Next Step(s): Approved. Construction is underway. Planning
Area: Central Neighborhoods Project Planner: Rebecca Shapiro
Applicant: West El Camino LLC – UDR"
"1984 W El Camino Real, Mountain View, CA 94040",2015-9,"In November 2013, the City Council approved a 160-unit apartment
project with 4,000 square feet of ground floor retail space, and a
Heritage Tree Removal Permit to remove 10 Heritage trees, to replace
the Pacific Inn Motel on a 2.85-acre site, located on the north side
of El Camino Real between Escuela Avenue and Rengstorff Avenue."
"1984 W El Camino Real, Mountain View, CA 94040",2015-12,"In November 2013, the City Council approved a 160-unit apartment
project with 4,000 square feet of ground floor retail space, and a
Heritage Tree Removal Permit to remove 10 Heritage trees, to replace
the Pacific Inn Motel on a 2.85-acre site, located on t he north side
of El Camino Real between Escuela Avenue and Rengstorff Avenue."
"1984 W El Camino Real, Mountain View, CA 94040",2016-2,"In November 2013, the City Council approved a 160-unit apartment
project with 4,000 square feet of ground floor retail space, and a
Heritage Tree Removal Permit to remove 10 Heritage trees, to replace
the Pacific Inn Motel on a 2.85-acre site, located on the north side
of El Camino Real between Escuela Avenue and Rengstorff Avenue."
"1984 W El Camino Real, Mountain View, CA 94040",2016-8,"In November 2013, the City Council approved a 160-unit apartment
project with 4,000 square feet of ground floor retail space, and a
Heritage Tree Removal Permit to remove 10 Heritage trees, to replace
the Pacific Inn Motel on a 2.85-acre site, located on the north side
of El Camino Real between Escuela Avenue and Rengstorff Avenue. to be
completed by the end of 2016."
"1984 W El Camino Real, Mountain View, CA 94040",2017-2,"In November 2013, the City Council approved a 160-unit apartment
project with 4,000 square feet of ground floor retail space, and a
Heritage Tree Removal Permit to remove 10 Heritage trees, to replace
the Pacific Inn Motel on a 2.85-acre site, located on the north side
of El Camino Real between Escuela Avenue and Rengstorff Avenue. to be
completed in early 2017."
"1984 W El Camino Real, Mountain View, CA 94040",2017-4,"In November 2013, the City Council approved a 160-unit apartment
project with 4,000 square feet of ground floor retail space, and a
Heritage Tree Removal Permit to remove 10 Heritage trees, to replace
the Pacific Inn Motel on a 2.85-acre site, located on the north side
of El Camino Real between Escuela Avenue and Rengstorff Avenue. to be
completed in April/May 2017."
"2580 California St, Mountain View, CA 94040",2013-5,"In October 2011, Council authorized a Gatekeeper request by Prometheus
to study a high- density apa rtment project on the existing Safeway
site. In June 2012, the project was put on hold by the applicant."
"2580 California St, Mountain View, CA 94040",2013-6,"In October 2011, Council authorized a Gatekeeper request by Prometheus
to study a high-density apartment project on the existing Safeway
site. In June 2012, the project was put on hold by the applicant."
"2580 California St, Mountain View, CA 94040",2013-7,"In October 2011, Council authorized a Gatekeeper request by Prometheus
to study a high- density apartment project on the existing Safeway
site. In June 2012, the project was put on hold by the applicant."
"2580 California St, Mountain View, CA 94040",2013-9,"In October 2011, Council authorized a Gatekeeper request by Prometheus
to study a high-density apartment project on the existing Safeway
site. In June 2012, the project was put on hold by the applicant."
"2580 California St, Mountain View, CA 94040",2013-10,"In October 2011, Council authorized a Gatekeeper request by Prometheus
to study a high- density apartment project on the existing Safeway
site. The project has been inactive since June 2012."
"2580 California St, Mountain View, CA 94040",2014-2,"In October 2011, Council authorized a Gatek eeper request by
Prometheus to study a high-density apartment project on the existing
Safeway site. The applicant is on hold."
"2580 California St, Mountain View, CA 94040",2014-3,"In October 2011, Council authorized a Gatekeeper request by Prometheus
to study a high- density apartment project on the existing Safeway
site. The applicant is on hold."
"2580 California St, Mountain View, CA 94040",2014-4,"In October 2011, Council authorized a Gatekeeper request by Prometheus
to study a high-density apartment project on the existing Safeway
site. The application is on hold."
"2580 California St, Mountain View, CA 94040",2014-6,"In October 2011, Council authorized a Gatekeeper request by Prometheus
to study a high-density apartment project on the existing Safeway
site. Status/Next Step(s): Inactive. Project Planner: Gerry Beaudin"
"2580 California St, Mountain View, CA 94040",2015-4,"In October 2011, Council authorized a Gatekeeper request by Prometheus
to study a high-density apartment project on the existing Safeway
site. Status/Next Step(s): Inactive. Project Planner: Rebecca Shapiro"
"2580 California St, Mountain View, CA 94040",2017-4,"Request for Master Plan approval, a Planned Community Permit and a
Development Review Permit to construct a mixed-use development with
640 residential units and 14,800 square feet of commercial space to
replace an existing 70,000 square foot office building and 53,000
square feet of existing retail, and a Heritage Tree Removal Permit to
remove 82 tre es. These properties comprise the North of California
Street Master Plan Area and are located on the north side of
California Street between San Antonio Road and Pacchetti Way in the
P-40 (San Antonio) Precise Plan. 2016 including EPC and City Council
study sessions. A formal application was submitted in February 2017
and was deemed incomplete. Awaiting revisions."
"2580 California St, Mountain View, CA 94040",2017-6,"Master Plan, Planned Community Permit and Development Review Permit to
construct a 1.85 FAR mixed-use development with 64 2 residential units
and approximately 16,600 square feet of commercial space with below-
grade parking to replace an existing 70,000 square foot office
building and 53,000 square feet of existing retail, a Lot Line
Adjustment to merge two lots into one lot, and a Heritage Tree Removal
Permit to remove 82 trees on an 8.63-acre project site. These
properties comprise the North of California Street Master Plan Area
and are located on the north side of Califo rnia Street between San
Antonio Road and Pacchetti Way in the P-40 (San Antonio) Precise Plan.
2016 including EPC and City Council study sessions. A formal
application was submitted in February 2017 and is under review."
"2580 California St, Mountain View, CA 94040",2018-1,"Antonio Circle) Request for a Master Plan, Planned Community Permit
and Development Review Permit to construct a 1.85 FAR mixed-use
development with 642 residenti al units and approximately 20,000
square feet of commercial space with below-grade parking to replace an
existing 70,000 square foot office building and 53,000 square feet of
existing retail, a Lot Line Adjustment to merge two lots into one lot,
and a Heri tage Tree Removal Permit to remove 82 trees on an 8.63-acre
project site. These properties comprise the North of California Street
Master Plan Area and are located on the north side of California
Street between San Antonio Road and Pacchetti Way in the P-40 (San
Antonio) Precise Plan. 2016 including EPC and City Council study
sessions. A formal application was submitted in February 2017 and is
under review."
"2580 California St, Mountain View, CA 94040",2018-3,"Antonio Circle) Request for a Master Plan, Planned Community Permit
and Development Review Permit to construct a 1.85 FAR mixed-use
development with 642 residential units and approximately 20,000 square
feet of commercial space with below-grade parking to replace an
existing 70,000 square foo t office building and 53,000 square feet of
existing retail, a Lot Line Adjustment to merge two lots into one lot,
and a Heritage Tree Removal Permit to remove 82 trees on an 8.63-acre
project site. These properties comprise the North of California Street
Master Plan Area and are located on the north side of California
Street between San Antonio Road and Pacchetti Way in the P-40 (San
Antonio) Precise Plan. 2016 including EPC and City Council study
sessions. A formal application was submitted in February 2017 and is
under review."
"2580 California St, Mountain View, CA 94040",2018-5,"Antonio Circle) Request for a Master Plan, Planned Community Permit
and Development Review Permit to construct a 1.85 FAR mixed-use
development with 632 residential units and approximately 20,000 square
feet of commercial space wi th below-grade parking to replace an
existing 70,000 square foot office building and 53,000 square feet of
existing retail, a Lot Line Adjustment to merge two lots into one lot,
and a Heritage Tree Removal Permit to remove 78 Heritage trees on an
8.63-acre project site. These properties comprise the North of
California Street Master Plan Area and are located on the north side
of California Street between San Antonio Road and Pacchetti Way in the
P-40 (San Antonio) Precise Plan. considered by the EPC on June 6, 2018
and by the City Council June 26, 2018."
"2580 California St, Mountain View, CA 94040",2018-7,"Antonio Circle) On June 26, 2018, the City Council approved a Master
Plan, Planned Community Permit and Development Review Permit to
construct a 1.85 FAR mixed-use development with 632 residential units
and approximately 20,000 square feet of commercial space wi th below-
grade parking to replace an existing 70,000 square foot office
building and 53,000 square feet of existing retail, a Lot Line
Adjustment to merge two lots into one lot, and a Heritage Tree Removal
Permit to remove 78 Heritage trees on an 8.63-acre project site. These
properties comprise the North of California Street Master Plan Area
and are located on the north side of California Street between San
Antonio Road and Pacchetti Way in the P-40 (San Antonio) Precise Plan."
"2580 California St, Mountain View, CA 94040",2018-9,"On June 26, 2018, the City Council approved a Master Plan, Planned
Community Permit, and Deve lopment Review Permit to construct a 1.85
FAR mixed-use development with 632 residential units and approximately
20,000 square feet of commercial space with below- grade parking to
replace an existing 70,000 square foot office building and 53,000
square feet of existing retail, a Lot Line Adjustment to merge two
lots into one lot, and a Heritage Tree Removal Permit to remove 78
Heritage trees on an 8.63-acre project site. These properties comprise
the North of California Street Master Plan Area and are loca ted on
the north side of California Street between San Antonio Road and
Pacchetti Way in the P-40 (San Antonio) Precise Plan."
"2580 California St, Mountain View, CA 94040",2018-11,"On June 26, 2018, the City Council approved a Master Plan, Planned
Community Permit, and Development Review Permit to construct a 1.85
FAR mixed-use development with 632 residential units and approximately
20,000 square feet of commercial space with below- grade parking to
replace an existing 70,000 sq uare foot office building and 53,000
square feet of existing retail, a Lot Line Adjustment to merge two
lots into one lot, and a Heritage Tree Removal Permit to remove 78
Heritage trees on an 8.63-acre project site. These properties comprise
the North of California Street Master Plan Area and are located on the
north side of California Street between San Antonio Road and Pacchetti
Way in the P-40 (San Antonio) Precise Plan."
"2580 California St, Mountain View, CA 94040",2019-2,"On June 26, 2018, the City Council approved a Master Plan, Planned
Community Permit, and Development Review Permit to construct a 1.85
FAR mixed-use development with 632 residential units and approximately
20,000 square feet of commercial space with below- grade parking to
replace an existing 70,000 square foot office building and 53,000 s
quare feet of existing retail, a Lot Line Adjustment to merge two lots
into one lot, and a Heritage Tree Removal Permit to remove 78 Heritage
trees on an 8.63-acre project site. These properties comprise the
North of California Street Master Plan Area and are located on the
north side of California Street between San Antonio Road and Pacchetti
Way in the P-40 (San Antonio) Precise Plan."
"2580 California St, Mountain View, CA 94040",2019-4,"On June 26, 2018, the City Council approved a Master Plan, Planned
Community Permit, and Development Review Permit to construct a 1.85
FAR mixed-use development with 632 residential units and approximately
20,000 square feet of commercial s pace with below- grade parking to
replace an existing 70,000 square foot office building and 53,000
square feet of existing retail, a Lot Line Adjustment to merge two
lots into one lot, and a Heritage Tree Removal Permit to remove 78
Heritage trees on an 8. 63-acre project site. These properties
comprise the North of California Street Master Plan Area and are
located on the north side of California Street between San Antonio
Road and Pacchetti Way in the P-40 (San Antonio) Precise Plan."
"2580 California St, Mountain View, CA 94040",2019-6,"On June 26, 2018, the City Council approved a Master Plan, a Planned
Community Permit, and a Development Review Permit to construc t a 1.85
FAR mixed-use development with 632 residential units and approximately
20,000 squ are feet of commercial space with below- grade parking to
replace an existing 70,000 square foot office building and 53,000
square feet of existing retail, a Lot Line Adjustment to merge two
lots into one lot, and a Heritage Tree Removal Permit to remove 78
Heritage trees on an 8.63-acre project site. These properties comprise
the North of California Str eet Master Plan Area and are located on
the north side of California Street between San Antonio Road and
Pacchetti Way in the P-40 (San Antonio) Precise Plan."
"2580 California St, Mountain View, CA 94040",2019-8,"On June 26, 2018, the City Council approved a Master Plan, Planned
Community Permit, and Development Review Permit to construct a 1.85
FAR mixed-use development with 632 residential units and 20,000 square
feet of commercial space with below-grade parking to replace an
existing 70,000 square foot office building and 53,000 s quare feet of
existing retail; a Lot Line Adjustment to merge two lots into one lot;
and a Heritage Tree Removal Permit to remove 78 Heritage trees on an
8.63-acre project site. These properties comprise the North of
California Street Master Plan Area a nd are located on the north side
of California Street between San Antonio Road and Pacchetti Way in the
P-40 (San Antonio) Precise Plan."
"2580 California St, Mountain View, CA 94040",2019-10,"On June 26, 2018, the City Council approved a Master Plan, Planned
Community Permit, and Development Review Permit to construct a 1.85
FAR mixed-use development with 632 residential units and 20,000 square
feet of commercial space with below-grade parking to replace an
existing 70,000 square foot office building and 53,000 square feet of
existing retail; a Lot Line Adjustment to merge two lots into one lot;
and a Heritage Tree Removal Permit to remove 78 Heritage trees on an
8.63-acre project site. These properties comprise the North of
California Street Master Plan Area and are located o n the north side
of California Street between San Antonio Road and Pacchetti Way in the
P-40 (San Antonio) Precise Plan."
"2580 California St, Mountain View, CA 94040",2020-5,"On June 26, 2018, the City Council approved a Master Plan, Planned
Community Permit, and Development Review Permit to construct a 1.85
FAR mixed-use development with 632 residential units and 20,000 square
feet of commercial space with below-grade parking to replace an
existing 70,000 square foot office building and 53,000 square f eet of
existing retail; a Lot Line Adjustment to merge two lots into one lot;
and a Heritage Tree Removal Permit to remove 78 Heritage trees on an
8.63-acre project site. These properties comprise the North of
California Street Master Plan Area and are lo cated on the north side
of California Street between San Antonio Road and Pacchetti Way in the
P-40 (San Antonio) Precise Plan."
"2580 California St, Mountain View, CA 94040",2022-2,"On June 26, 2018, the City Council approved a Master Plan, Planned
Community Permit, and Development Review Permit to construct a mixed-
use development with 632 residential units and 20,000 square feet of
commercial space with below-grade parking, replac ing an existing
70,000 square foot office building and 53,00 0 square feet of existing
retail; a Heritage Tree Removal Permit to remove 78 Heritage trees;
and a Lot Line Adjustment to merge two lots into one 8.63-acre project
site. These properties comprise the North of California Street Master
Plan Area and are loc ated on the north side of California Street
between San Antonio Road and Pacchetti Way in the P-40 (San Antonio)
Precise Plan."
"2580 California St, Mountain View, CA 94040",2022-4,"On June 26, 2018, the City Council approved a Master Plan, Planned
Community Permit, and Development Review Permit to construct a mixed-
use development with 632 residential units and 20,000 square feet of
commerc ial space with below-grade parking, replac ing an existing
70,000 square foot office building and 53,000 square feet of existing
retail; a Heritage Tree Removal Permit to remove 78 Heritage trees;
and a Lot Line Adjustment to merge two lots into one 8.63-acre project
site. These properties comprise the North of California Street Master
Plan Area and are located on the north side of California Street
between San Antonio Road and Pacchetti Way in the P-40 (San Antonio)
Precise Plan."
"2580 California St, Mountain View, CA 94040",2022-6,"On June 26, 2018, the City Council approved a Master Plan, Planned
Community Permit, and Development Review Permit to construct a mixed-
use development with 632 residential units and 20,000 square feet of
commercial space with below-grade parking, replac ing an existing
70,000 square foot of fice building and 53,000 square feet of existing
retail; a Heritage Tree Removal Permit to remove 78 Heritage trees;
and a Lot Line Adjustment to merge two lots into one 8.63-acre project
site. These properties comprise the North of California Street Maste r
Plan Area and are located on the north side of California Street
between San Antonio Road and Pacchetti Way in the P-40 (San Antonio)
Precise Plan."
"2580 California St, Mountain View, CA 94040",2022-8,"On June 26, 2018, the City Council approved a Master Plan, Planned
Community Permit, and Development Review Permit to construct a mixed-
use development with 632 residential units and 20,000 square feet of
commercial space with below-grade parking, replac ing an existing
70,000 square foot office building and 53,000 square feet of existing
retail; a Heritage Tree Removal Pe rmit to remove 78 Heritage trees;
and a Lot Line Adjustment to merge two lots into one 8.63-acre project
site. These properties comprise the North of California Street Master
Plan Area and are located on the north side of California Street
between San Anto nio Road and Pacchetti Way in the P-40 (San Antonio)
Precise Plan."
"2580 California St, Mountain View, CA 94040",2022-10,"On June 26, 2018, the City Council approved a Master Plan, Planned
Community Permit, and Development Review Permit to construct a mixed-
use development with 632 residential units and 20,000 square feet of
commercial space with below-grade p arking, replac ing an existing
70,000 square foot office building and 53,000 square feet of existing
retail; a Heritage Tree Removal Permit to remove 78 Heritage trees;
and a Lot Line Adjustment to merge two lots into one 8.63-acre project
site. These prope rties comprise the North of California Street Master
Plan Area and are located on the north side of California Street
between San Antonio Road and Pacchetti Way in the P-40 (San Antonio)
Precise Plan. APPROVED DEVELOPMENT PROJECTS"
"2580 California St, Mountain View, CA 94040",2022-12,"On June 26, 2018, the City Council approved a Master Plan, Planned
Community Permit, and Development Review Permit to construct a mixed-
use development with 632 residential units and 20,000 square feet of
commercial space with below-grade parking, replac ing an existing
70,000 square foot office building and 53,000 square feet of existing
retail; a Heritage Tree Removal Permit to remove 78 Heritage trees;
and a Lot Line Adjustment to merge two lots into one 8.63-acre project
site. These properties comprise the North of California Street Master
Plan Area and are located on the north side of California Street
betwee n San Antonio Road and Pacchetti Way in the P-40 (San Antonio)
Precise Plan."
"2580 California St, Mountain View, CA 94040",2023-2,"On June 26, 2018, the City Council approved a Master Plan, Planned
Community Permit, and Development Review Permit to construct a mixed-
use development with 632 residential units and 20,000 square feet of
commercial space with below-grade parking, replac ing an existing
70,000 square foot office building and 53,000 square feet of existing
retail; a Heritage Tree Removal Permit to remove 78 Heritage trees;
and a Lot Line Adjustment to mer ge two lots into one 8.63-acre
project site. These properties comprise the North of California Street
Master Plan Area and are located on the north side of California
Street between San Antonio Road and Pacchetti Way in the P-40 (San
Antonio) Precise Plan."
"333 N Rengstorff Ave, Mountain View, CA 94043",2013-5,"In October 2006, Council authorized a Gatekeeper request by Mounir
Kardosh to property to allow for a 64-unit condominium project on 1.7
acres. In February 2013, t he applicant withdr ew the Gatekeeper
request and submitted an informal application for a 29-unit rowhouse
project. A formal application is anticipated in summer 2013."
"333 N Rengstorff Ave, Mountain View, CA 94043",2013-6,"In October 2006, Council authorized a Gate keeper request by Mounir
Kardosh to property to allow for a 64-unit condominium project on 1.7
acres. In February 2013, the applicant withdrew the Gatekeeper request
and submitted an informal application for a 29-unit rowhouse project.
A formal application is anticipated in summer 2013."
"333 N Rengstorff Ave, Mountain View, CA 94043",2013-7,"In October 2006, Council authorized a Gatekeeper request by Mounir
Kardosh to property to allow for a 64-unit condominium project on 1.7
acres. In February 2013, the applicant withdrew the Gatekeeper request
and submitted an informal application for a 29-unit rowhouse project.
A formal application is anticipated in summer 2013."
"333 N Rengstorff Ave, Mountain View, CA 94043",2013-9,"In October 2006, Council authorized a Gatekeeper request by Mounir
Kardosh to property to allow for a 64-unit condominium project on 1.7
acres. In February 2013, the applicant withdrew the Gatekeeper request
and submitted an informal application for a 29-unit rowhouse project.
Final Council action is anticipated in 2014."
"333 N Rengstorff Ave, Mountain View, CA 94043",2014-2,"In October 2006, Council authorized a Gate keeper request by Mounir
Kardosh to property to allow for a 64-unit condominium project on 1.7
acres. In February 2013, the applicant withdrew the Gatekeeper request
and submitted an informal application for a 29-unit rowhouse project.
Final Council action is anticipated in 2014."
"333 N Rengstorff Ave, Mountain View, CA 94043",2014-3,"In October 2006, Council authorized a Gatekeeper request by Mounir
Kardosh to property to allow for a 64-unit condominium project on 1.7
acres. In February 2013, the applicant withdrew the Gatekeeper request
and submitted a formal application in February 2014 for a 29- unit
rowhouse project. Final Council action is anticipated in 2015."
"333 N Rengstorff Ave, Mountain View, CA 94043",2014-4,"In October 2006, Council authorized a Gatekeeper request by Mounir
Kardosh to property to allow for a 64-unit condominium project on 1.7
acres. In February 2013, the applicant withdrew the Gatekeeper request
and submitted a formal application in February 2014 for a 29-unit
rowhouse project. Final Council action is anticipated in 2015."
"333 N Rengstorff Ave, Mountain View, CA 94043",2014-6,"In Februar y 201 4, Moshe Dinar submitted a formal application in
February 2014 to construct a 29-unit rowhouse project and a request to
remov e 37 Heritage trees on a 1.72 acre project site. Status/Next
Step(s): Under review. This project will be heard by the Development
Review Committee (DRC) on June 11, 2014. Subsequent to the DRC review,
the project will be heard by the Zoning Administrator at an
administrative hearing, where a recommendation will be made to the
City Council. A final City Council action is anticipated in 2015.
Planning Area: Monta Loma/Farley/Rock Project Planner: Margaret Netto
or Elizabeth Cramblet"
"333 N Rengstorff Ave, Mountain View, CA 94043",2014-8,"In Februar y 201 4, Moshe Dinar submitted a formal application in
February 2014 to construct a 29-unit rowhouse project and a request to
remov e 37 Heritage trees on a 1.72 acre project site. Status/Next
Step(s): Under review. The project will be heard by the Zoning
Administrator later in 2014 at an administrati ve hearing, where a
recommendation will be made to the City Council. A final City Council
action is anticipated in 2015. Planning Area: Monta Loma/Farley/Rock
Project Planner: Elizabeth Cramblet"
"333 N Rengstorff Ave, Mountain View, CA 94043",2014-10,"In Februar y 201 4, Moshe Dinar submitted a formal application in
February 2014 to construct a 29-unit rowhouse project and a request to
remov e 37 Heritage trees on a 1.72 acre project site. Status/Next
Step(s): Under review. The project will be heard by the Zoning
Administrator later in 2014 at an administrative hearing, where a
recommendation will be made to the City Council. A final City Council
action is anticipated in 2015. Planning Area: Monta Loma/Farley/Rock
Project Planner: Elizabeth Cramblet"
"333 N Rengstorff Ave, Mountain View, CA 94043",2014-11,"In Februar y 201 4, Moshe Dinar submitted a formal application in
February 2014 to construct a 29-unit rowhouse project and a request to
remov e 37 Heritage trees on a 1.72 acre project site. Status/Next
Step(s): Under review. The project is tentatively scheduled for an
Administrative Zoning and Subdivision Committee hearing on Dece mber
10, 2014. At that time, the Zoning Administrator and Subdivision
Committee will make a recommendation to the City Council. A final City
Council action is anticipated in 2015. Planning Area: Monta
Loma/Farley/Rock Project Planner: Elizabeth Cramblet"
"333 N Rengstorff Ave, Mountain View, CA 94043",2014-12,"In Februar y 201 4, Moshe Dinar submitted a formal application in
February 2014 to construct a 29-unit rowhouse project and a request to
remov e 37 Heritage trees on a 1.72 acre project site. Status/Next
Step(s): Under review. The project is tentatively scheduled for an
Administrative Zoning and Subdivision Committee hearing on December
10, 2014. At that time, the Zoning Administrator and Subdivision
Committee will make a recommendation to the City Council. A final City
Council action is anticipated in 2015. Planning Area: Monta
Loma/Farley/Rock Project P lanner: Elizabeth Cramblet"
